tweet_id,favorite_count,retweet_count,created_at,retweeted_status,url
892420643555336193,34624,7217,Tue Aug 01 16:23:56 +0000 2017,Original tweet,https://t.co/MgUWQ76dJU
892177421306343426,30005,5413,Tue Aug 01 00:17:27 +0000 2017,Original tweet,https://t.co/aQFSeaCu9L
891815181378084864,22588,3576,Mon Jul 31 00:18:03 +0000 2017,Original tweet,https://t.co/r0YlrsGCgy
891689557279858688,37880,7437,Sun Jul 30 15:58:51 +0000 2017,Original tweet,https://t.co/tD36da7qLQ
891327558926688256,36172,7979,Sat Jul 29 16:00:24 +0000 2017,Original tweet,https://t.co/0g0KMIVXZ3
891087950875897856,18244,2679,Sat Jul 29 00:08:17 +0000 2017,Original tweet,https://t.co/xx5cilW0Dd
890971913173991426,10618,1723,Fri Jul 28 16:27:12 +0000 2017,Original tweet,https://t.co/MV01Q820LT
890729181411237888,58292,16248,Fri Jul 28 00:22:40 +0000 2017,Original tweet,https://t.co/hrcFOGi12V
890609185150312448,25115,3721,Thu Jul 27 16:25:51 +0000 2017,Original tweet,https://t.co/UkrdQyoYxV
890240255349198849,28635,6276,Wed Jul 26 15:59:51 +0000 2017,Original tweet,https://t.co/l3TSS3o2M0
890006608113172480,27669,6318,Wed Jul 26 00:31:25 +0000 2017,Original tweet,https://t.co/jy2alqaYPH
889880896479866881,25145,4293,Tue Jul 25 16:11:53 +0000 2017,Original tweet,https://t.co/u1XPQMl29g
889665388333682689,43097,8594,Tue Jul 25 01:55:32 +0000 2017,Original tweet,https://t.co/BxvuXk0UCm
889638837579907072,24237,3838,Tue Jul 25 00:10:02 +0000 2017,Original tweet,https://t.co/f8dEDcrKSR
889531135344209921,13657,1934,Mon Jul 24 17:02:04 +0000 2017,Original tweet,https://t.co/Ya3bdfYuCx
889278841981685760,22646,4578,Mon Jul 24 00:19:32 +0000 2017,Original tweet,https://t.co/qw5xRwBaIv
888917238123831296,26227,3861,Sun Jul 23 00:22:39 +0000 2017,Original tweet,https://t.co/chxruIOUJN
888804989199671297,23000,3643,Sat Jul 22 16:56:37 +0000 2017,Original tweet,https://t.co/L5cCoR2huQ
888554962724278272,17747,2963,Sat Jul 22 00:23:06 +0000 2017,Original tweet,https://t.co/YnYAFCTTiK
888078434458587136,19603,2981,Thu Jul 20 16:49:33 +0000 2017,Original tweet,https://t.co/UibDBnVpvR
887705289381826560,27262,4654,Wed Jul 19 16:06:48 +0000 2017,Original tweet,https://t.co/m7BR4JgDrZ
887517139158093824,41711,10111,Wed Jul 19 03:39:09 +0000 2017,Original tweet,https://t.co/20VrLAA8ba
887473957103951883,61675,15455,Wed Jul 19 00:47:34 +0000 2017,Original tweet,https://t.co/cLyzpcUcMX
887343217045368832,30286,9060,Tue Jul 18 16:08:03 +0000 2017,Original tweet,https://t.co/WZqNqygEyV
887101392804085760,27621,5127,Tue Jul 18 00:07:08 +0000 2017,Original tweet,https://t.co/UgW2xbO7Rg
886983233522544640,31158,6541,Mon Jul 17 16:17:36 +0000 2017,Original tweet,https://t.co/I6oNy0CgiT
886736880519319552,10740,2724,Sun Jul 16 23:58:41 +0000 2017,Original tweet,https://t.co/RipKYZ0T1u
886680336477933568,20222,3846,Sun Jul 16 20:14:00 +0000 2017,Original tweet,https://t.co/BCoWue0abA
886366144734445568,18992,2713,Sat Jul 15 23:25:31 +0000 2017,Original tweet,https://t.co/iIu3AF8IWH
886267009285017600,104,3,Sat Jul 15 16:51:35 +0000 2017,Original tweet,n
886258384151887873,25154,5427,Sat Jul 15 16:17:19 +0000 2017,Original tweet,https://t.co/xZDA9Qsq1O
886054160059072513,0,96,Sat Jul 15 02:45:48 +0000 2017,This is a retweet,This is a retweet
885984800019947520,29299,5772,Fri Jul 14 22:10:11 +0000 2017,Original tweet,https://t.co/lWeeGBBXmE
885528943205470208,32343,5503,Thu Jul 13 15:58:47 +0000 2017,Original tweet,https://t.co/tp1kQ8i9JF
885518971528720385,18428,3205,Thu Jul 13 15:19:09 +0000 2017,Original tweet,https://t.co/gzLHboL7Sk
885311592912609280,0,15878,Thu Jul 13 01:35:06 +0000 2017,This is a retweet,This is a retweet
885167619883638784,19681,3763,Wed Jul 12 16:03:00 +0000 2017,Original tweet,https://t.co/JMU4y341NB
884925521741709313,69046,15483,Wed Jul 12 00:01:00 +0000 2017,Original tweet,https://t.co/MYJvdlNRVa
884876753390489601,24994,4796,Tue Jul 11 20:47:12 +0000 2017,Original tweet,https://t.co/DbNzLkDIxh
884562892145688576,21842,4027,Tue Jul 11 00:00:02 +0000 2017,Original tweet,https://t.co/1r4MFCbCX5
884441805382717440,24429,4915,Mon Jul 10 15:58:53 +0000 2017,Original tweet,https://t.co/JkL9KmUt8X
884247878851493888,64975,17440,Mon Jul 10 03:08:17 +0000 2017,Original tweet,https://t.co/uF3pQ8Wubj
884162670584377345,18371,2566,Sun Jul 09 21:29:42 +0000 2017,Original tweet,https://t.co/KcQj5mNR4m
883838122936631299,19654,2947,Sun Jul 09 00:00:04 +0000 2017,Original tweet,https://t.co/zrf7IQnlHI
883482846933004288,41211,8509,Sat Jul 08 00:28:19 +0000 2017,Original tweet,https://t.co/qjrljjt948
883360690899218434,20405,3168,Fri Jul 07 16:22:55 +0000 2017,Original tweet,https://t.co/vAdjP5ANuJ
883117836046086144,33349,5694,Fri Jul 07 00:17:54 +0000 2017,Original tweet,https://t.co/Se5fZ9wp5E
882992080364220416,21484,3325,Thu Jul 06 15:58:11 +0000 2017,Original tweet,https://t.co/tyER0KpdXj
882762694511734784,25389,4211,Thu Jul 06 00:46:41 +0000 2017,Original tweet,https://t.co/D43I96SlVu
882627270321602560,25207,5216,Wed Jul 05 15:48:34 +0000 2017,Original tweet,https://t.co/KoU1kxPBcn
882268110199369728,40201,9957,Tue Jul 04 16:01:23 +0000 2017,Original tweet,https://t.co/fYP5RlutfA
882045870035918850,26387,4190,Tue Jul 04 01:18:17 +0000 2017,Original tweet,https://t.co/cj0lK9TLUv
881906580714921986,21949,2931,Mon Jul 03 16:04:48 +0000 2017,Original tweet,https://t.co/503CgWbhxQ
881666595344535552,45635,9210,Mon Jul 03 00:11:11 +0000 2017,Original tweet,https://t.co/7CSWCl8I6s
881633300179243008,113,8,Sun Jul 02 21:58:53 +0000 2017,Original tweet,s
881536004380872706,44526,13785,Sun Jul 02 15:32:16 +0000 2017,Original tweet,https://t.co/w1FVZz0JFM
881268444196462592,20984,4600,Sat Jul 01 21:49:04 +0000 2017,Original tweet,https://t.co/J4Q5YjzLH0
880935762899988482,15404,2405,Fri Jun 30 23:47:07 +0000 2017,Original tweet,https://t.co/D0wb1GlKAt
880872448815771648,19177,3292,Fri Jun 30 19:35:32 +0000 2017,Original tweet,https://t.co/1nxJLhk0Sd
880465832366813184,25604,5358,Thu Jun 29 16:39:47 +0000 2017,Original tweet,https://t.co/4VsFysDmiw
880221127280381952,24274,3581,Thu Jun 29 00:27:25 +0000 2017,Original tweet,https://t.co/fUod0tVmvK
880095782870896641,24888,3746,Wed Jun 28 16:09:20 +0000 2017,Original tweet,https://t.co/yxYE3cWcCP
879862464715927552,20199,3004,Wed Jun 28 00:42:13 +0000 2017,Original tweet,https://t.co/Qh5aEkRQm9
879674319642796034,284,9,Tue Jun 27 12:14:36 +0000 2017,Original tweet,d
879492040517615616,21196,2717,Tue Jun 27 00:10:17 +0000 2017,Original tweet,https://t.co/IxM9IMKQq8
879415818425184262,95169,38508,Mon Jun 26 19:07:24 +0000 2017,Original tweet,https://t.co/UDT7ZkcTgY
879376492567855104,15197,2709,Mon Jun 26 16:31:08 +0000 2017,Original tweet,https://t.co/RqUrIisQta
879130579576475649,0,5894,Mon Jun 26 00:13:58 +0000 2017,This is a retweet,This is a retweet
879050749262655488,20299,4058,Sun Jun 25 18:56:45 +0000 2017,Original tweet,https://t.co/ffTAMZt2n7
879008229531029506,17168,2312,Sun Jun 25 16:07:47 +0000 2017,Original tweet,https://t.co/YDtpCjIPKN
878776093423087618,17519,3539,Sun Jun 25 00:45:22 +0000 2017,Original tweet,https://t.co/0Uxl9Gq7hN
878604707211726852,27055,6093,Sat Jun 24 13:24:20 +0000 2017,Original tweet,https://t.co/9uABQXgjwa
878404777348136964,0,1101,Sat Jun 24 00:09:53 +0000 2017,This is a retweet,This is a retweet
878316110768087041,0,5702,Fri Jun 23 18:17:33 +0000 2017,This is a retweet,This is a retweet
878281511006478336,6966,1101,Fri Jun 23 16:00:04 +0000 2017,Original tweet,https://t.co/5HuiInQveF
878057613040115712,37998,5894,Fri Jun 23 01:10:23 +0000 2017,Original tweet,https://t.co/cwtWnHMVpe
877736472329191424,71155,16289,Thu Jun 22 03:54:17 +0000 2017,Original tweet,https://t.co/lsPyyAiF1r
877611172832227328,0,70,Wed Jun 21 19:36:23 +0000 2017,This is a retweet,This is a retweet
877556246731214848,20442,3268,Wed Jun 21 15:58:08 +0000 2017,Original tweet,https://t.co/rc53DmRHwK
877316821321428993,24750,4487,Wed Jun 21 00:06:44 +0000 2017,Original tweet,https://t.co/tVXlmh3uX3
877201837425926144,24430,4786,Tue Jun 20 16:29:50 +0000 2017,Original tweet,https://t.co/kVwm88J6Yr
876838120628539392,18662,2875,Mon Jun 19 16:24:33 +0000 2017,Original tweet,https://t.co/zuDk9mBEMO
876537666061221889,21505,4083,Sun Jun 18 20:30:39 +0000 2017,Original tweet,https://t.co/ghfhFSYrMm
876484053909872640,16967,2052,Sun Jun 18 16:57:37 +0000 2017,Original tweet,https://t.co/ccBFQU5UWO
876120275196170240,25273,4025,Sat Jun 17 16:52:05 +0000 2017,Original tweet,https://t.co/9NqZV4WwyX
875747767867523072,22707,3696,Fri Jun 16 16:11:53 +0000 2017,Original tweet,https://t.co/XRwtpQiJ15
875144289856114688,19836,4245,Thu Jun 15 00:13:52 +0000 2017,Original tweet,https://t.co/wK0pt8Cnck
875097192612077568,24813,5274,Wed Jun 14 21:06:43 +0000 2017,Original tweet,https://t.co/PFp4MghzBW
875021211251597312,23085,4088,Wed Jun 14 16:04:48 +0000 2017,Original tweet,https://t.co/brCQoqc8AW
874680097055178752,25165,4031,Tue Jun 13 17:29:20 +0000 2017,Original tweet,https://t.co/lZhtizkURD
874434818259525634,0,12582,Tue Jun 13 01:14:41 +0000 2017,This is a retweet,This is a retweet
874296783580663808,23566,3584,Mon Jun 12 16:06:11 +0000 2017,Original tweet,https://t.co/0YplNnSMEm
874057562936811520,20599,3471,Mon Jun 12 00:15:36 +0000 2017,Original tweet,https://t.co/0MXV9ZDhS5
874012996292530176,30855,8833,Sun Jun 11 21:18:31 +0000 2017,Original tweet,https://t.co/jonYjPNmYx
873580283840344065,21943,3419,Sat Jun 10 16:39:04 +0000 2017,Original tweet,https://t.co/jbitZ0V20S
873337748698140672,0,1368,Sat Jun 10 00:35:19 +0000 2017,This is a retweet,This is a retweet
873213775632977920,6473,1368,Fri Jun 09 16:22:42 +0000 2017,Original tweet,https://t.co/CWPYZJvjrI
872967104147763200,24648,4691,Fri Jun 09 00:02:31 +0000 2017,Original tweet,https://t.co/8rpIJr9sAC
872820683541237760,13373,3243,Thu Jun 08 14:20:41 +0000 2017,Original tweet,https://t.co/M15eX8HhsR
872620804844003328,18794,3154,Thu Jun 08 01:06:27 +0000 2017,Original tweet,https://t.co/lUcpnZDPz9
872486979161796608,36953,7932,Wed Jun 07 16:14:40 +0000 2017,Original tweet,https://t.co/xFWhrdMuTh
872122724285648897,31011,7050,Tue Jun 06 16:07:15 +0000 2017,Original tweet,https://t.co/l4qou61pKu
871879754684805121,33933,9513,Tue Jun 06 00:01:46 +0000 2017,Original tweet,https://t.co/vgvqHeVsE0
871762521631449091,18328,3046,Mon Jun 05 16:15:56 +0000 2017,Original tweet,https://t.co/NxsjNYcUBx
871515927908634625,18302,3025,Sun Jun 04 23:56:03 +0000 2017,Original tweet,https://t.co/1HZLp9TE6u
871166179821445120,0,5010,Sun Jun 04 00:46:17 +0000 2017,This is a retweet,This is a retweet
871102520638267392,18989,4828,Sat Jun 03 20:33:19 +0000 2017,Original tweet,https://t.co/AbBLh2FZCH
871032628920680449,20643,3322,Sat Jun 03 15:55:36 +0000 2017,Original tweet,https://t.co/ESmXMT4AxF
870804317367881728,30533,5418,Sat Jun 03 00:48:22 +0000 2017,Original tweet,https://t.co/oZ7H2eO79W
870726314365509632,109,3,Fri Jun 02 19:38:25 +0000 2017,Original tweet,s
870656317836468226,11144,2271,Fri Jun 02 15:00:16 +0000 2017,Original tweet,https://t.co/EHTUbra0oP
870374049280663552,75766,23399,Thu Jun 01 20:18:38 +0000 2017,Original tweet,https://t.co/6SWu4xkvDk
870308999962521604,19939,3638,Thu Jun 01 16:00:09 +0000 2017,Original tweet,https://t.co/LR0TT56LvT
870063196459192321,33169,7271,Wed May 31 23:43:25 +0000 2017,Original tweet,https://t.co/pf6BEpgCfo
869772420881756160,38839,8923,Wed May 31 04:27:59 +0000 2017,Original tweet,https://t.co/HciEaJkC4D
869702957897576449,25641,5523,Tue May 30 23:51:58 +0000 2017,Original tweet,https://t.co/RjBqu7O8Yw
869596645499047938,14544,2716,Tue May 30 16:49:31 +0000 2017,Original tweet,https://t.co/8UTtgmsPdl
869227993411051520,18572,3297,Mon May 29 16:24:37 +0000 2017,Original tweet,https://t.co/2lERR4Uoyt
868880397819494401,59405,12627,Sun May 28 17:23:24 +0000 2017,Original tweet,https://t.co/r28jFx9uyF
868639477480148993,0,1806,Sun May 28 01:26:04 +0000 2017,This is a retweet,This is a retweet
868622495443632128,24219,4623,Sun May 28 00:18:35 +0000 2017,Original tweet,https://t.co/yeaH8Ej5eM
868552278524837888,9196,1806,Sat May 27 19:39:34 +0000 2017,Original tweet,https://t.co/0xI8JbHfLa
867900495410671616,22089,3678,Fri May 26 00:29:37 +0000 2017,Original tweet,https://t.co/DI5BnH6c3G
867774946302451713,30964,6428,Thu May 25 16:10:44 +0000 2017,Original tweet,https://t.co/ZYg3NZGICa
867421006826221569,14662,2188,Wed May 24 16:44:18 +0000 2017,Original tweet,https://t.co/nqhQ44KnQL
867072653475098625,0,106,Tue May 23 17:40:04 +0000 2017,This is a retweet,This is a retweet
867051520902168576,29387,6967,Tue May 23 16:16:06 +0000 2017,Original tweet,https://t.co/Qk5Xvus2gJ
866720684873056260,18250,4239,Mon May 22 18:21:28 +0000 2017,Original tweet,https://t.co/Q8mVwWN3f4
866686824827068416,17554,3047,Mon May 22 16:06:55 +0000 2017,Original tweet,https://t.co/PSJxrMtzCu
866450705531457537,111551,31137,Mon May 22 00:28:40 +0000 2017,Original tweet,https://t.co/wk7TfysWHr
866334964761202691,47745,12582,Sun May 21 16:48:45 +0000 2017,Original tweet,https://t.co/W86h5dgR6c
866094527597207552,0,7374,Sun May 21 00:53:21 +0000 2017,This is a retweet,This is a retweet
865718153858494464,23512,4987,Fri May 19 23:57:46 +0000 2017,Original tweet,https://t.co/EzSWgvFLSD
865359393868664832,24183,4420,Fri May 19 00:12:11 +0000 2017,Original tweet,https://t.co/SOuLinJPxm
865006731092295680,25648,6840,Thu May 18 00:50:50 +0000 2017,Original tweet,https://t.co/PkOCMFCY5U
864873206498414592,29485,7695,Wed May 17 16:00:15 +0000 2017,Original tweet,https://t.co/0ryaeQJlsv
864279568663928832,13373,2659,Tue May 16 00:41:21 +0000 2017,Original tweet,https://t.co/286ea8nY0m
864197398364647424,27339,7803,Mon May 15 19:14:50 +0000 2017,Original tweet,https://t.co/cPq9fYvkzr
863907417377173506,18911,3688,Mon May 15 00:02:33 +0000 2017,Original tweet,https://t.co/U6bao5cpeB
863553081350529029,13987,3736,Sun May 14 00:34:33 +0000 2017,Original tweet,https://t.co/tordvmaaop
863471782782697472,0,2146,Sat May 13 19:11:30 +0000 2017,This is a retweet,This is a retweet
863432100342583297,21849,4684,Sat May 13 16:33:49 +0000 2017,Original tweet,https://t.co/8yDrJVW4V6
863427515083354112,2006,82,Sat May 13 16:15:35 +0000 2017,Original tweet,0
863079547188785154,8070,987,Fri May 12 17:12:53 +0000 2017,Original tweet,https://t.co/zghdwwB2nL
863062471531167744,7706,2146,Fri May 12 16:05:02 +0000 2017,Original tweet,https://t.co/G471HWPXet
862831371563274240,17602,4584,Fri May 12 00:46:44 +0000 2017,Original tweet,https://t.co/bLy0kgX5n6
862722525377298433,15702,3173,Thu May 11 17:34:13 +0000 2017,Original tweet,https://t.co/RGMQzkgo9c
862457590147678208,18715,4368,Thu May 11 00:01:27 +0000 2017,Original tweet,https://t.co/5DPDPGiFMr
862096992088072192,67990,20583,Wed May 10 00:08:34 +0000 2017,Original tweet,https://t.co/nvZyyrp0kd
861383897657036800,33112,9560,Mon May 08 00:54:59 +0000 2017,Original tweet,https://t.co/QFRlbZw4Z1
861288531465048066,15756,3692,Sun May 07 18:36:02 +0000 2017,Original tweet,https://t.co/4LsQRyEp9j
861005113778896900,15362,3418,Sat May 06 23:49:50 +0000 2017,Original tweet,https://t.co/jH6EN9cEn6
860981674716409858,0,1906,Sat May 06 22:16:42 +0000 2017,This is a retweet,This is a retweet
860924035999428608,0,696,Sat May 06 18:27:40 +0000 2017,This is a retweet,This is a retweet
860563773140209665,6883,1906,Fri May 05 18:36:06 +0000 2017,Original tweet,https://t.co/xml5aIGWxv
860524505164394496,21772,4742,Fri May 05 16:00:04 +0000 2017,Original tweet,https://t.co/C2zHcNIu4I
860276583193509888,17000,3151,Thu May 04 23:34:55 +0000 2017,Original tweet,https://t.co/k5d7pFQVxx
860184849394610176,15345,5248,Thu May 04 17:30:24 +0000 2017,Original tweet,https://t.co/R2eI8bm9MI
860177593139703809,0,27611,Thu May 04 17:01:34 +0000 2017,This is a retweet,This is a retweet
859924526012018688,18090,3685,Thu May 04 00:15:58 +0000 2017,Original tweet,https://t.co/Tr1A1K5U9X
859851578198683649,14286,3164,Wed May 03 19:26:06 +0000 2017,Original tweet,https://t.co/748iOtO7w3
859607811541651456,17228,1391,Wed May 03 03:17:27 +0000 2017,Original tweet,https://t.co/GL6vzAbHrv
859196978902773760,82695,27058,Tue May 02 00:04:57 +0000 2017,Original tweet,https://t.co/r6huxnDPOZ
859074603037188101,31174,12300,Mon May 01 15:58:40 +0000 2017,Original tweet,https://t.co/lAySVN8EBp
858860390427611136,0,7298,Mon May 01 01:47:28 +0000 2017,This is a retweet,This is a retweet
858843525470990336,14442,3115,Mon May 01 00:40:27 +0000 2017,Original tweet,https://t.co/A1s7QG7tqa
858471635011153920,19968,4392,Sun Apr 30 00:02:42 +0000 2017,Original tweet,https://t.co/8jOC4zhNxy
858107933456039936,14592,2603,Fri Apr 28 23:57:28 +0000 2017,Original tweet,https://t.co/MmuKBs0kYD
857989990357356544,14868,2325,Fri Apr 28 16:08:49 +0000 2017,Original tweet,https://t.co/hM3GxwdhBn
857746408056729600,31601,9609,Fri Apr 28 00:00:54 +0000 2017,Original tweet,https://t.co/N3p4ePizgN
857393404942143489,5440,1478,Thu Apr 27 00:38:11 +0000 2017,Original tweet,https://t.co/n4Zydf45bT
857263160327368704,18657,4083,Wed Apr 26 16:00:39 +0000 2017,Original tweet,https://t.co/HtCrP7pEEC
857214891891077121,207,16,Wed Apr 26 12:48:51 +0000 2017,Original tweet,0
857062103051644929,0,152,Wed Apr 26 02:41:43 +0000 2017,This is a retweet,This is a retweet
857029823797047296,17475,3596,Wed Apr 26 00:33:27 +0000 2017,Original tweet,https://t.co/uMH5CLjXJu
856543823941562368,15221,2618,Mon Apr 24 16:22:16 +0000 2017,Original tweet,https://t.co/jHtBq0zSwB
856526610513747968,11087,1710,Mon Apr 24 15:13:52 +0000 2017,Original tweet,https://t.co/p1hBHCmWnA
856288084350160898,495,15,Sun Apr 23 23:26:03 +0000 2017,Original tweet,https://t.co/ax4MDnXBhB
856282028240666624,25853,5738,Sun Apr 23 23:01:59 +0000 2017,Original tweet,https://t.co/tK2h7fEVOk
855862651834028034,311,22,Sat Apr 22 19:15:32 +0000 2017,Original tweet,h
855860136149123072,4541,877,Sat Apr 22 19:05:32 +0000 2017,Original tweet,0
855857698524602368,11094,1914,Sat Apr 22 18:55:51 +0000 2017,Original tweet,https://t.co/sb73bV5Y7S
855851453814013952,42891,16560,Sat Apr 22 18:31:02 +0000 2017,Original tweet,https://t.co/ZM2gNEODrZ
855818117272018944,24840,4960,Sat Apr 22 16:18:34 +0000 2017,Original tweet,https://t.co/5BEjzT2Tth
855459453768019968,27752,7498,Fri Apr 21 16:33:22 +0000 2017,Original tweet,https://t.co/K3WzI8R77F
855245323840757760,0,5429,Fri Apr 21 02:22:29 +0000 2017,This is a retweet,This is a retweet
855138241867124737,0,39,Thu Apr 20 19:16:59 +0000 2017,This is a retweet,This is a retweet
854732716440526848,21244,5534,Wed Apr 19 16:25:34 +0000 2017,Original tweet,https://t.co/nJztIEON5s
854482394044301312,27283,6209,Tue Apr 18 23:50:52 +0000 2017,Original tweet,https://t.co/AL4Ahm1Rm5
854365224396361728,17637,4279,Tue Apr 18 16:05:17 +0000 2017,Original tweet,https://t.co/mdaQhhfpv6
854120357044912130,29929,6812,Mon Apr 17 23:52:16 +0000 2017,Original tweet,https://t.co/lXqbJhAYAk
854010172552949760,15218,2890,Mon Apr 17 16:34:26 +0000 2017,Original tweet,https://t.co/Z1kG7DmW0Z
853760880890318849,26764,5279,Mon Apr 17 00:03:50 +0000 2017,Original tweet,https://t.co/82vBKvbxNx
853639147608842240,32401,9160,Sun Apr 16 16:00:07 +0000 2017,Original tweet,https://t.co/wiQZIsaWUe
853299958564483072,14525,3259,Sat Apr 15 17:32:18 +0000 2017,Original tweet,https://t.co/zhSf7dfsMf
852936405516943360,0,1836,Fri Apr 14 17:27:40 +0000 2017,This is a retweet,This is a retweet
852912242202992640,8459,1657,Fri Apr 14 15:51:39 +0000 2017,Original tweet,https://t.co/Zeb96asAUl
852672615818899456,14016,1994,Thu Apr 13 23:59:28 +0000 2017,Original tweet,https://t.co/VlyBzOXHEW
852553447878664193,15291,3215,Thu Apr 13 16:05:56 +0000 2017,Original tweet,https://t.co/eGHVc68H90
852311364735569921,31111,9140,Thu Apr 13 00:03:59 +0000 2017,Original tweet,https://t.co/R9KX8eEq80
852226086759018497,18776,6280,Wed Apr 12 18:25:07 +0000 2017,Original tweet,https://t.co/RM95BluXh5
852189679701164033,10812,1459,Wed Apr 12 16:00:27 +0000 2017,Original tweet,https://t.co/ZYzTMMCMxN
851861385021730816,0,19,Tue Apr 11 18:15:55 +0000 2017,This is a retweet,This is a retweet
851591660324737024,15338,3224,Tue Apr 11 00:24:08 +0000 2017,Original tweet,https://t.co/0Gf60Esegi
851464819735769094,22860,6512,Mon Apr 10 16:00:07 +0000 2017,Original tweet,https://t.co/ttNEXfVvAN
851224888060895234,19514,5315,Mon Apr 10 00:06:42 +0000 2017,Original tweet,https://t.co/ebGLkLA8bC
850753642995093505,28928,8358,Sat Apr 08 16:54:09 +0000 2017,Original tweet,https://t.co/Li4ELyFLtp
850380195714523136,12379,2406,Fri Apr 07 16:10:12 +0000 2017,Original tweet,https://t.co/qVVzFe9xaT
850333567704068097,3274,306,Fri Apr 07 13:04:55 +0000 2017,Original tweet,S
850145622816686080,15396,3498,Fri Apr 07 00:38:06 +0000 2017,Original tweet,https://t.co/PCX25VV78l
850019790995546112,19259,4512,Thu Apr 06 16:18:05 +0000 2017,Original tweet,https://t.co/ecb3LvExde
849776966551130114,28682,7030,Thu Apr 06 00:13:11 +0000 2017,Original tweet,https://t.co/JSflLuOMob
849668094696017920,0,4595,Wed Apr 05 17:00:34 +0000 2017,This is a retweet,This is a retweet
849412302885593088,15024,2922,Wed Apr 05 00:04:08 +0000 2017,Original tweet,https://t.co/Uq3ChFgWA3
849336543269576704,10810,1741,Tue Apr 04 19:03:06 +0000 2017,Original tweet,https://t.co/C6cLzHKtpG
849051919805034497,40047,7866,Tue Apr 04 00:12:06 +0000 2017,Original tweet,https://t.co/r6GjO6MbZz
848690551926992896,23879,4024,Mon Apr 03 00:16:10 +0000 2017,Original tweet,https://t.co/bR2UgZPzRE
848324959059550208,23434,4297,Sun Apr 02 00:03:26 +0000 2017,Original tweet,https://t.co/S5ugyHf7c0
848213670039564288,7745,670,Sat Apr 01 16:41:12 +0000 2017,Original tweet,t
848212111729840128,15436,2805,Sat Apr 01 16:35:01 +0000 2017,Original tweet,https://t.co/KUBZuymfjF
847978865427394560,0,3027,Sat Apr 01 01:08:10 +0000 2017,This is a retweet,This is a retweet
847962785489326080,22306,4734,Sat Apr 01 00:04:17 +0000 2017,Original tweet,https://t.co/1G620DbMlY
847842811428974592,5137,1225,Fri Mar 31 16:07:33 +0000 2017,Original tweet,https://t.co/YrKQoI5Dde
847617282490613760,6634,383,Fri Mar 31 01:11:22 +0000 2017,Original tweet,0
847606175596138505,17811,3179,Fri Mar 31 00:27:14 +0000 2017,Original tweet,https://t.co/WTPBWT6Ux1
847251039262605312,19477,4039,Thu Mar 30 00:56:03 +0000 2017,Original tweet,https://t.co/zhbRIZQgnq
847157206088847362,18836,5408,Wed Mar 29 18:43:12 +0000 2017,Original tweet,https://t.co/Z4QpuSEvsc
847116187444137987,20377,2961,Wed Mar 29 16:00:12 +0000 2017,Original tweet,https://t.co/FoS7RUQGBI
846874817362120707,19080,3655,Wed Mar 29 00:01:05 +0000 2017,Original tweet,https://t.co/uaeFb7LCT9
846514051647705089,42247,10738,Tue Mar 28 00:07:32 +0000 2017,Original tweet,https://t.co/SIh5iOUSQh
846505985330044928,13426,2858,Mon Mar 27 23:35:28 +0000 2017,Original tweet,https://t.co/GJ8rozumsy
846153765933735936,29917,8446,Mon Mar 27 00:15:53 +0000 2017,Original tweet,https://t.co/a0CkS5ExFR
846139713627017216,29502,9434,Sun Mar 26 23:20:02 +0000 2017,Original tweet,https://t.co/4ctgpGcqAd
846042936437604353,15191,2665,Sun Mar 26 16:55:29 +0000 2017,Original tweet,https://t.co/0hLkztpiOW
845812042753855489,27787,8102,Sun Mar 26 01:38:00 +0000 2017,Original tweet,https://t.co/TLNexlqzXP
845677943972139009,24002,4508,Sat Mar 25 16:45:08 +0000 2017,Original tweet,https://t.co/R6xQ5n19T3
845397057150107648,7277,1664,Fri Mar 24 22:08:59 +0000 2017,Original tweet,https://t.co/V0oYQJp4Ei
845306882940190720,22190,5025,Fri Mar 24 16:10:40 +0000 2017,Original tweet,https://t.co/7mPCF4ZwEk
845098359547420673,0,7149,Fri Mar 24 02:22:04 +0000 2017,This is a retweet,This is a retweet
844979544864018432,12964,2379,Thu Mar 23 18:29:57 +0000 2017,Original tweet,https://t.co/a5OaJeRl9B
844973813909606400,14306,2956,Thu Mar 23 18:07:10 +0000 2017,Original tweet,https://t.co/7TWoMa3h5W
844580511645339650,15670,2897,Wed Mar 22 16:04:20 +0000 2017,Original tweet,https://t.co/FatDY8E0GO
844223788422217728,13036,2045,Tue Mar 21 16:26:50 +0000 2017,Original tweet,https://t.co/VI27R8R4nA
843981021012017153,14487,2778,Tue Mar 21 00:22:10 +0000 2017,Original tweet,https://t.co/Gu5wHx3CBd
843856843873095681,20474,4310,Mon Mar 20 16:08:44 +0000 2017,Original tweet,https://t.co/G0LD9dZhwh
843604394117681152,16117,2558,Sun Mar 19 23:25:35 +0000 2017,Original tweet,https://t.co/wHUElL84RC
843235543001513987,20500,5601,Sat Mar 18 22:59:54 +0000 2017,Original tweet,https://t.co/E1nJycIG61
842846295480000512,14599,3419,Fri Mar 17 21:13:10 +0000 2017,Original tweet,https://t.co/nFpNgCWWYs
842765311967449089,6437,1198,Fri Mar 17 15:51:22 +0000 2017,Original tweet,https://t.co/WSYSvm2ULO
842535590457499648,17333,3289,Fri Mar 17 00:38:32 +0000 2017,Original tweet,https://t.co/Tf0rh9ZgZe
842163532590374912,23346,5429,Thu Mar 16 00:00:07 +0000 2017,Original tweet,https://t.co/so1vpVVZX6
